PLATE_ID,WellID,X_POSITION,Y_POSITION,T_INDEX,Z_INDEX,SOURCE_DESCRIPTION,PATH,ImgID
85,22931,E08,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E08_s2_w1A45F42B2-617F-4A56-B862-4F16E55FB6A3.tif,22931_E08_2_1
86,22931,E08,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E08_s3_w1950F4098-B34B-46A2-BA0E-4C1CC66BCC6E.tif,22931_E08_1_2
87,22931,E08,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E08_s4_w1BDD261AF-6540-4883-925E-B22A9E760C0A.tif,22931_E08_2_2
88,22931,D08,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D08_s1_w1491A3D24-3E1B-4E64-A8DC-CBE4D3ABC46D.tif,22931_D08_1_1
89,22931,D08,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D08_s2_w166E0AE1F-ADD5-4651-B7C7-C9526AA834A8.tif,22931_D08_2_1
90,22931,D08,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D08_s3_w166FC3FC0-159F-4D6C-BF46-FC4D4C26E77B.tif,22931_D08_1_2
91,22931,D08,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D08_s4_w1B9C9512F-8FA6-4396-9422-77D66A9086C4.tif,22931_D08_2_2
92,22931,C08,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C08_s1_w1CF9E93C7-8EA5-4FC1-82A9-3E47EE3233DE.tif,22931_C08_1_1
93,22931,C08,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C08_s2_w14E6391C7-1817-4E75-B492-CBFC7D5605AF.tif,22931_C08_2_1
94,22931,C08,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C08_s3_w1C08871C4-3638-4CA2-92F4-5008FD949B56.tif,22931_C08_1_2
95,22931,C08,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C08_s4_w18AC5E5DE-E316-43DC-941D-15BFD909AF6C.tif,22931_C08_2_2
96,22931,C09,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C09_s1_w1611058DD-ADDF-423C-9A1E-542C62D0933D.tif,22931_C09_1_1
97,22931,C09,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C09_s2_w126276D51-00E8-4C62-845B-01F85DB947EB.tif,22931_C09_2_1
98,22931,C09,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C09_s3_w1AB57FF5E-F293-46DB-9127-819552852EFC.tif,22931_C09_1_2
99,22931,C09,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C09_s4_w152B80A76-76C9-44F7-8530-AC20547F7010.tif,22931_C09_2_2
100,22931,D09,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D09_s1_w1CB80A6E5-272C-49F2-B8D7-0B6140A2212A.tif,22931_D09_1_1
101,22931,D09,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D09_s2_w1F040906C-3C7C-4EEA-B5DE-129FBEFCCA3F.tif,22931_D09_2_1
102,22931,D09,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D09_s3_w1F24C0C58-FB97-4BF8-8D48-01D5144E86C1.tif,22931_D09_1_2
103,22931,D09,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D09_s4_w1D80F1FB6-651F-4FAA-9958-9B6B3E57607B.tif,22931_D09_2_2
104,22931,E09,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E09_s1_w159D11BBF-C442-4E4F-9E62-039879DC51B5.tif,22931_E09_1_1
105,22931,E09,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E09_s2_w1CF8212C3-C0A3-48D0-8315-0377C2B77205.tif,22931_E09_2_1
106,22931,E09,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E09_s3_w1E36D5CF3-284E-42A2-89E1-10EED0D1212A.tif,22931_E09_1_2
107,22931,E09,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E09_s4_w1063A44D5-4AF6-4057-B8BF-8636C0079F5E.tif,22931_E09_2_2
108,22931,F09,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F09_s1_w107CDF45C-1AAD-4C2F-81CD-FBE9EBAF6077.tif,22931_F09_1_1
109,22931,F09,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F09_s2_w1CD93F04F-F614-4A33-A71E-1D1ACA6B121A.tif,22931_F09_2_1
110,22931,F09,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F09_s3_w1F2BA3B35-0252-4596-A97F-3BB315EDAECF.tif,22931_F09_1_2
111,22931,F09,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F09_s4_w118ED24D2-EAFC-4140-9AD0-66D1336FA8E7.tif,22931_F09_2_2
112,22931,F10,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F10_s1_w1D2C38247-E110-49AC-909F-72D291FD5067.tif,22931_F10_1_1
113,22931,F10,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F10_s2_w1BB79BB6B-6362-4B57-BBED-6AAF0D3721C8.tif,22931_F10_2_1
114,22931,F10,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F10_s3_w1373FAC07-BF4D-4CB6-89C9-18E4CF6745DD.tif,22931_F10_1_2
115,22931,F10,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F10_s4_w15FC76E99-BDE9-4C57-BAA6-28FB2B0E0FFE.tif,22931_F10_2_2
116,22931,E10,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E10_s1_w19CF6B1B6-0F0E-4CEE-B08F-7277B69B90EE.tif,22931_E10_1_1
117,22931,E10,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E10_s2_w15265FF80-4C20-487A-AD92-940796732256.tif,22931_E10_2_1
118,22931,E10,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E10_s3_w1F930CC7B-0EE3-40B3-AFD6-605E4C0B972E.tif,22931_E10_1_2
119,22931,E10,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E10_s4_w17539648F-86AF-47D0-8929-E59115BB97CA.tif,22931_E10_2_2
120,22931,D10,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D10_s1_w1E4906CA6-A15E-4256-937F-0703F00D2A83.tif,22931_D10_1_1
121,22931,D10,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D10_s2_w1A2389104-362F-4F50-9259-934BDE85C2DD.tif,22931_D10_2_1
122,22931,D10,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D10_s3_w114E32F3A-C964-4794-9F15-17E086B2350E.tif,22931_D10_1_2
123,22931,D10,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D10_s4_w19ED98912-99D0-4F81-A30E-8F0C77E30142.tif,22931_D10_2_2
124,22931,C10,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C10_s1_w12E7EF78B-F064-4058-81A6-06085BA9F421.tif,22931_C10_1_1
125,22931,C10,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C10_s2_w14EEB9DC0-95FA-447E-A42F-9F3CD887976C.tif,22931_C10_2_1
126,22931,C10,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C10_s3_w10EB4D674-44B3-4CC1-B072-60E6A92CEA87.tif,22931_C10_1_2
127,22931,C10,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C10_s4_w1132FF248-F44D-4326-845B-C75729DEB36E.tif,22931_C10_2_2
128,22931,C11,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C11_s1_w1484A49DA-6136-4360-B719-849CA7C57711.tif,22931_C11_1_1
129,22931,C11,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C11_s2_w1035F5874-629A-40D8-BFF0-C04822734C70.tif,22931_C11_2_1
130,22931,C11,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C11_s3_w1B7CD3774-4620-4E7E-9D74-269A2C314C72.tif,22931_C11_1_2
131,22931,C11,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C11_s4_w13FC0E4A2-5074-40CF-ACEA-58795630EDD7.tif,22931_C11_2_2
132,22931,D11,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D11_s1_w1B6ABB16E-6A99-4B5C-8B1B-1C62C535FDFA.tif,22931_D11_1_1
133,22931,D11,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D11_s2_w15C3E58E6-D818-4C6A-95D1-601016D8EFF8.tif,22931_D11_2_1
134,22931,D11,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D11_s3_w14DBD566D-266C-4F7F-BF07-E5C9379B8D81.tif,22931_D11_1_2
135,22931,D11,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D11_s4_w167A59AD8-C7D9-480A-A89A-5B7FFD1B1422.tif,22931_D11_2_2
136,22931,E11,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E11_s1_w164B79CE7-690C-44B7-8EC2-150D34665FFF.tif,22931_E11_1_1
137,22931,E11,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E11_s2_w117B7E961-9F6F-4267-8280-FA7196CD54EC.tif,22931_E11_2_1
138,22931,E11,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E11_s3_w1D470B05B-CB01-46B3-9654-509ED4347A06.tif,22931_E11_1_2
139,22931,E11,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E11_s4_w1EE0B7DA6-7F2D-47A3-A61F-D8530E8E15D1.tif,22931_E11_2_2
140,22931,F11,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F11_s1_w131BCC177-EC90-4B7F-B4BF-97526E5FFA55.tif,22931_F11_1_1
141,22931,F11,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F11_s2_w103D24A54-F49A-4CAE-9774-B7E99B863C5B.tif,22931_F11_2_1
142,22931,F11,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F11_s3_w1184D0044-82A5-4EEF-9519-A3E42C738291.tif,22931_F11_1_2
143,22931,F11,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F11_s4_w1931E166E-3F02-4208-9827-6ADB8129A23C.tif,22931_F11_2_2
144,22931,F12,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F12_s1_w162169757-84F8-47BE-A0F7-E993010B57ED.tif,22931_F12_1_1
145,22931,F12,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F12_s2_w1AF677C6A-7B8E-4671-B65B-BF3CB0028E17.tif,22931_F12_2_1
146,22931,F12,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F12_s3_w1277640EE-EF02-454E-A134-C1777D242CEE.tif,22931_F12_1_2
147,22931,F12,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_F12_s4_w18AAC420F-7311-4084-A231-217820029B8A.tif,22931_F12_2_2
148,22931,E12,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E12_s1_w16FFC4336-F3AF-4FFC-80D2-4750D1F3DD3A.tif,22931_E12_1_1
149,22931,E12,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E12_s2_w1270BDDDF-B113-4F59-96BF-FE5CC4CF1434.tif,22931_E12_2_1
150,22931,E12,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E12_s3_w1C1BA2E05-E5D8-4C18-8423-AC60E0F390CD.tif,22931_E12_1_2
151,22931,E12,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_E12_s4_w1F05593DE-63AA-4D8E-B93B-F3C7107464E6.tif,22931_E12_2_2
152,22931,D12,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D12_s1_w1608EB157-2AF6-46E1-AD9C-7C9A7AE635BC.tif,22931_D12_1_1
153,22931,D12,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D12_s2_w15DF0D846-8729-4EFE-8D6C-0E6215DA75AF.tif,22931_D12_2_1
154,22931,D12,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D12_s3_w1093BA91A-4D38-4C20-A0D6-99FB315F197C.tif,22931_D12_1_2
155,22931,D12,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D12_s4_w10BE34D8A-C5C2-4082-AD9F-816AB20E4457.tif,22931_D12_2_2
156,22931,C12,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C12_s1_w1C7D91587-31A0-4042-B83B-4C5DBAB3AD5B.tif,22931_C12_1_1
157,22931,C12,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C12_s2_w13B963F48-BCCD-40DC-9587-B77C7D5FC5EA.tif,22931_C12_2_1
158,22931,C12,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C12_s3_w1136BDD73-3D74-48C5-A592-A2B3BAF6ED2A.tif,22931_C12_1_2
159,22931,C12,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C12_s4_w136A8AF07-18B7-47DA-A0CE-90970D5169DD.tif,22931_C12_2_2
160,22931,C13,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C13_s1_w180F33675-DE5F-494E-A13D-64A5E016DD34.tif,22931_C13_1_1
161,22931,C13,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C13_s2_w19945F861-04F7-417D-8BE4-1A37A9B7FD42.tif,22931_C13_2_1
162,22931,C13,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C13_s3_w1C46854CD-9BF9-4633-B6C4-5E1D08F4C0B7.tif,22931_C13_1_2
163,22931,C13,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_C13_s4_w1B8ED01B9-6E0A-4051-B249-5C88509F51D4.tif,22931_C13_2_2
164,22931,D13,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D13_s1_w13C4CECD2-7298-445C-B891-93BDE73DB73A.tif,22931_D13_1_1
165,22931,D13,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D13_s2_w1ABF76F6A-B333-4E8D-91AE-4AB7F50A306B.tif,22931_D13_2_1
166,22931,D13,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D13_s3_w1EAE7A6D1-0A5C-4097-AAA7-91E67F787A3E.tif,22931_D13_1_2
167,22931,D13,2.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D13_s4_w10C43F867-409E-48BB-AA8D-BB1191BB57F1.tif,22931_D13_2_2
168,22931,D14,1.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D14_s1_w17F044878-C707-40FC-B33F-D73844D43067.tif,22931_D14_1_1
169,22931,D14,2.0,1.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D14_s2_w1B5950C78-5993-43C8-B5AD-F75B96064D42.tif,22931_D14_2_1
170,22931,D14,1.0,2.0,1,1,Transmitted Light 50,/media/Hcs-screen10-vi/MDStorage_17/SAMSARA-STORAGE_5/Tox Deep learning/U2OS WT 24h 10X/2023-09-29/22931/U2OS WT 24h 10X_D14_s3_w187844862-FDCC-4A24-9EF4-E509B789E345.tif,22931_D14_1_2
